text,text_modified,label,group_label,group_label_id,original_text
<< Losartan >> (COZAAR) is the prototype of a new class of potent and selective [[ angiotensin II (AII) type 1 (AT(1)) receptor ]] antagonists with the largest published preclinical and clinical data base.,[ENTITY_A] (COZAAR) is the prototype of a new class of potent and selective [ENTITY_B] antagonists with the largest published preclinical and clinical data base.,ANTAGONIST,CPR:6,3,Losartan (COZAAR) is the prototype of a new class of potent and selective angiotensin II (AII) type 1 (AT(1)) receptor antagonists with the largest published preclinical and clinical data base.
<< Losartan >> is well-absorbed orally as an active drug and is rapidly converted via oxidation in the human liver to a more potent metabolite (designated E3174) with an affinity 20- to 30-times greater for the [[ AT(1) receptor ]] (non-competitive inhibition).,[ENTITY_A] is well-absorbed orally as an active drug and is rapidly converted via oxidation in the human liver to a more potent metabolite (designated E3174) with an affinity 20- to 30-times greater for the [ENTITY_B] (non-competitive inhibition).,INHIBITOR,CPR:4,1,Losartan is well-absorbed orally as an active drug and is rapidly converted via oxidation in the human liver to a more potent metabolite (designated E3174) with an affinity 20- to 30-times greater for the AT(1) receptor (non-competitive inhibition).
"Clinical experience in heart failure is growing, and recent data suggest an improved survival with << losartan >> versus captopril, a drug from the [[ angiotensin-converting-enzyme ]] inhibitor class with proven benefit in this population.","Clinical experience in heart failure is growing, and recent data suggest an improved survival with [ENTITY_A] versus captopril, a drug from the [ENTITY_B] inhibitor class with proven benefit in this population.",INHIBITOR,CPR:4,1,"Clinical experience in heart failure is growing, and recent data suggest an improved survival with losartan versus captopril, a drug from the angiotensin-converting-enzyme inhibitor class with proven benefit in this population."
"The current comprehensive losartan clinical end-point programme (4 large scale morbidity/mortality trials) should provide evidence regarding the efficacy of direct blockade of the << AT(1) receptor >> with [[ losartan ]] compared to standard therapy: 1) The Losartan Heart Failure Survival Study - ELITE II, 2) The Losartan Post-Myocardial Infarction Survival Study - OPTIMAAL, 3) The Losartan Hypertension Survival Study - LIFE and 4) The Losartan Renal Protection Study - RENAAL.","The current comprehensive losartan clinical end-point programme (4 large scale morbidity/mortality trials) should provide evidence regarding the efficacy of direct blockade of the [ENTITY_A] with [ENTITY_B] compared to standard therapy: 1) The Losartan Heart Failure Survival Study - ELITE II, 2) The Losartan Post-Myocardial Infarction Survival Study - OPTIMAAL, 3) The Losartan Hypertension Survival Study - LIFE and 4) The Losartan Renal Protection Study - RENAAL.",INHIBITOR,CPR:4,1,"The current comprehensive losartan clinical end-point programme (4 large scale morbidity/mortality trials) should provide evidence regarding the efficacy of direct blockade of the AT(1) receptor with losartan compared to standard therapy: 1) The Losartan Heart Failure Survival Study - ELITE II, 2) The Losartan Post-Myocardial Infarction Survival Study - OPTIMAAL, 3) The Losartan Hypertension Survival Study - LIFE and 4) The Losartan Renal Protection Study - RENAAL."
"We now demonstrate that << amrinone >>, a noncatechol inotrope, strongly inhibits lipopolysaccharide (LPS)-induced [[ TNF ]] production at concentrations readily achieved in vivo.","We now demonstrate that [ENTITY_A], a noncatechol inotrope, strongly inhibits lipopolysaccharide (LPS)-induced [ENTITY_B] production at concentrations readily achieved in vivo.",INDIRECT-DOWNREGULATOR,CPR:4,1,"We now demonstrate that amrinone, a noncatechol inotrope, strongly inhibits lipopolysaccharide (LPS)-induced TNF production at concentrations readily achieved in vivo."
Combined application of << dexamethasone >> and amrinone caused additive inhibition of [[ TNF ]] biosynthesis in vitro.,Combined application of [ENTITY_A] and amrinone caused additive inhibition of [ENTITY_B] biosynthesis in vitro.,INHIBITOR,CPR:4,1,Combined application of dexamethasone and amrinone caused additive inhibition of TNF biosynthesis in vitro.
"Abrupt removal of << amrinone >> or pentoxifylline from the culture medium prior to LPS stimulation, however, caused significantly augmented [[ TNF ]] production.","Abrupt removal of [ENTITY_A] or pentoxifylline from the culture medium prior to LPS stimulation, however, caused significantly augmented [ENTITY_B] production.",INDIRECT-UPREGULATOR,CPR:3,0,"Abrupt removal of amrinone or pentoxifylline from the culture medium prior to LPS stimulation, however, caused significantly augmented TNF production."
"In the present study, age-related changes of << pyridoxal 5'-phosphate >> (PLP) synthesizing enzymes, pyridoxal kinase ([[ PLK ]]) and pyridoxine 5'-phosphate oxidase (PNPO), their protein contents and activities were examined in the gerbil hippocampus proper.","In the present study, age-related changes of [ENTITY_A] (PLP) synthesizing enzymes, pyridoxal kinase ([ENTITY_B]) and pyridoxine 5'-phosphate oxidase (PNPO), their protein contents and activities were examined in the gerbil hippocampus proper.",PRODUCT-OF,CPR:9,4,"In the present study, age-related changes of pyridoxal 5'-phosphate (PLP) synthesizing enzymes, pyridoxal kinase (PLK) and pyridoxine 5'-phosphate oxidase (PNPO), their protein contents and activities were examined in the gerbil hippocampus proper."
"Therefore, decreases of << PLK >> and PNPO in the hippocampal CA1 region of aged brains may be involved in aging processes related with [[ gamma-aminobutyric acid ]] (GABA) function.","Therefore, decreases of [ENTITY_A] and PNPO in the hippocampal CA1 region of aged brains may be involved in aging processes related with [ENTITY_B] (GABA) function.",INDIRECT-DOWNREGULATOR,CPR:4,1,"Therefore, decreases of PLK and PNPO in the hippocampal CA1 region of aged brains may be involved in aging processes related with gamma-aminobutyric acid (GABA) function."
"This process was reduced by a protonophore, carbonylcyanide p-trifluoromethoxyphenylhydrazone, and a typical << monocarboxylate transporter >> (MCT) inhibitor, [[ alpha-cyano-4-hydroxycinnamic acid ]], suggesting that nicotinate uptake by rat astrocytes is mediated by H(+)-coupled monocarboxylate transport system.","This process was reduced by a protonophore, carbonylcyanide p-trifluoromethoxyphenylhydrazone, and a typical [ENTITY_A] (MCT) inhibitor, [ENTITY_B], suggesting that nicotinate uptake by rat astrocytes is mediated by H(+)-coupled monocarboxylate transport system.",INHIBITOR,CPR:4,1,"This process was reduced by a protonophore, carbonylcyanide p-trifluoromethoxyphenylhydrazone, and a typical monocarboxylate transporter (MCT) inhibitor, alpha-cyano-4-hydroxycinnamic acid, suggesting that nicotinate uptake by rat astrocytes is mediated by H(+)-coupled monocarboxylate transport system."
"This process was reduced by a protonophore, carbonylcyanide p-trifluoromethoxyphenylhydrazone, and a typical monocarboxylate transporter (MCT) inhibitor, alpha-cyano-4-hydroxycinnamic acid, suggesting that << nicotinate >> uptake by rat astrocytes is mediated by H(+)-coupled [[ monocarboxylate transport system ]].","This process was reduced by a protonophore, carbonylcyanide p-trifluoromethoxyphenylhydrazone, and a typical monocarboxylate transporter (MCT) inhibitor, alpha-cyano-4-hydroxycinnamic acid, suggesting that [ENTITY_A] uptake by rat astrocytes is mediated by H(+)-coupled [ENTITY_B].",SUBSTRATE,CPR:9,4,"This process was reduced by a protonophore, carbonylcyanide p-trifluoromethoxyphenylhydrazone, and a typical monocarboxylate transporter (MCT) inhibitor, alpha-cyano-4-hydroxycinnamic acid, suggesting that nicotinate uptake by rat astrocytes is mediated by H(+)-coupled monocarboxylate transport system."
"Because l-lactate reduced to 67% of the nicotinate uptake even at 10mM, it is unlikely that << nicotinate >> uptake in rat astrocytes is mediated by [[ MCT1 ]] and/or MCT2.","Because l-lactate reduced to 67% of the nicotinate uptake even at 10mM, it is unlikely that [ENTITY_A] uptake in rat astrocytes is mediated by [ENTITY_B] and/or MCT2.",SUBSTRATE,CPR:9,4,"Because l-lactate reduced to 67% of the nicotinate uptake even at 10mM, it is unlikely that nicotinate uptake in rat astrocytes is mediated by MCT1 and/or MCT2."
"These results provide biochemical evidence of a H(+)-coupled and saturable transport system, presumed to be a << low-affinity monocarboxylate transporter >> MCT4 or other unknown H(+)-coupled monocarboxylate transport system, for [[ nicotinate ]] in rat cerebrocortical astrocytes.","These results provide biochemical evidence of a H(+)-coupled and saturable transport system, presumed to be a [ENTITY_A] MCT4 or other unknown H(+)-coupled monocarboxylate transport system, for [ENTITY_B] in rat cerebrocortical astrocytes.",SUBSTRATE,CPR:9,4,"These results provide biochemical evidence of a H(+)-coupled and saturable transport system, presumed to be a low-affinity monocarboxylate transporter MCT4 or other unknown H(+)-coupled monocarboxylate transport system, for nicotinate in rat cerebrocortical astrocytes."
"A review of the structural and functional features of << olmesartan medoxomil >>, an [[ angiotensin receptor ]] blocker.","A review of the structural and functional features of [ENTITY_A], an [ENTITY_B] blocker.",INHIBITOR,CPR:4,1,"A review of the structural and functional features of olmesartan medoxomil, an angiotensin receptor blocker."
"The marked antihypertensive efficacy of << olmesartan medoxomil >> may result from a unique pharmacological interaction of the drug with the AT1 receptor, resulting in a potent, long-lasting, dose-dependent blockade of [[ A-II ]].","The marked antihypertensive efficacy of [ENTITY_A] may result from a unique pharmacological interaction of the drug with the AT1 receptor, resulting in a potent, long-lasting, dose-dependent blockade of [ENTITY_B].",INHIBITOR,CPR:4,1,"The marked antihypertensive efficacy of olmesartan medoxomil may result from a unique pharmacological interaction of the drug with the AT1 receptor, resulting in a potent, long-lasting, dose-dependent blockade of A-II."
Effects of << granulocyte colony-stimulating factor >> (G-CSF) and neutrophil elastase inhibitor ([[ ONO-5046 ]]) on acid-induced lung injury in rats.,Effects of [ENTITY_A] (G-CSF) and neutrophil elastase inhibitor ([ENTITY_B]) on acid-induced lung injury in rats.,INHIBITOR,CPR:4,1,Effects of granulocyte colony-stimulating factor (G-CSF) and neutrophil elastase inhibitor (ONO-5046) on acid-induced lung injury in rats.
"We examined the effects of the high dose of granulocyte-colony stimulating factor (G-CSF), which is capable of increasing peripheral neutrophils, and a specific << neutrophil elastase >> inhibitor ([[ ONO-5046 ]]) on acid lung injury in rats.","We examined the effects of the high dose of granulocyte-colony stimulating factor (G-CSF), which is capable of increasing peripheral neutrophils, and a specific [ENTITY_A] inhibitor ([ENTITY_B]) on acid lung injury in rats.",INHIBITOR,CPR:4,1,"We examined the effects of the high dose of granulocyte-colony stimulating factor (G-CSF), which is capable of increasing peripheral neutrophils, and a specific neutrophil elastase inhibitor (ONO-5046) on acid lung injury in rats."
"<< Miglustat >>, an imino sugar that reversibly inhibits [[ glucosylceramide synthase ]] and reduces intracellular substrate burden, is an oral treatment for patients with type 1 GD that was recently approved in the United States for symptomatic patients with mild to moderate clinical manifestations for whom ERT is not an option.","[ENTITY_A], an imino sugar that reversibly inhibits [ENTITY_B] and reduces intracellular substrate burden, is an oral treatment for patients with type 1 GD that was recently approved in the United States for symptomatic patients with mild to moderate clinical manifestations for whom ERT is not an option.",INHIBITOR,CPR:4,1,"Miglustat, an imino sugar that reversibly inhibits glucosylceramide synthase and reduces intracellular substrate burden, is an oral treatment for patients with type 1 GD that was recently approved in the United States for symptomatic patients with mild to moderate clinical manifestations for whom ERT is not an option."
"Nicotinic-receptor potentiator drugs, huprine X and << galantamine >>, increase ACh release by blocking [[ AChE ]] activity but not acting on nicotinic receptors.","Nicotinic-receptor potentiator drugs, huprine X and [ENTITY_A], increase ACh release by blocking [ENTITY_B] activity but not acting on nicotinic receptors.",INHIBITOR,CPR:4,1,"Nicotinic-receptor potentiator drugs, huprine X and galantamine, increase ACh release by blocking AChE activity but not acting on nicotinic receptors."
"This effect was reverted in the presence of << atropine >> (ATR; 0.1 microM), which blocks the pre-synaptic [[ muscarinic M2 receptor ]].","This effect was reverted in the presence of [ENTITY_A] (ATR; 0.1 microM), which blocks the pre-synaptic [ENTITY_B].",INHIBITOR,CPR:4,1,"This effect was reverted in the presence of atropine (ATR; 0.1 microM), which blocks the pre-synaptic muscarinic M2 receptor."
