text_modified,group_label_id,fake_example
"[ENTITY_A] administration for up to 21 days produced a progressive reduction in the number of [ENTITY_B] receptors in frontal cortex, without significant alterations in occipital cortex.",1,0
"Moreover, the production of intracellular reactive oxygen species (ROS) elicited by AGE was also suppressed by [ENTITY_A] treatment, through dual action of reducing ROS itself and inhibiting [ENTITY_B] activity.",1,0
"Inhibition of endogenous production of [ENTITY_A] by PAG significantly suppressed [ENTITY_B] concentration, PPT-A expression and NK1-R expression in the acini.",1,0
"The next large phase III adjuvant trial for this subset of breast cancer is an international collaboration designed to evaluate the added or alternative benefit of an oral tyrosine kinase inhibitor targeting [ENTITY_A]/neu as well as the epidermal growth factor receptor (EGFR), [ENTITY_B].",1,0
"Taken together, our results suggested that [ENTITY_A] protected against Aβ25-35-induced apoptosis at least in part by two complementary GR-dependent ERK phosphorylation pathways: (1) down-regulating [ENTITY_B] initiated protein nitrotyrosination, and (2) inhibiting mitochondrial apoptotic cascades.",1,0
"However, recent clinical studies have shown that a single low-dose injection of [ENTITY_A], an [ENTITY_B] (NMDAR) antagonist, has rapid antidepressant effects that are observed within hours and are long lasting.",3,0
"Both [ENTITY_A] also decreased CSE-induced ROS production, 8-OHdG formation and reduced the increase in [ENTITY_B] and COX-2 expressions caused by CSE.",1,0
"The results show that transient [ENTITY_A] pre-treatment induces Hsp72, HO-1 and, to a lesser extent, Hsp27; it reduces H2O2-induced astrocyte death; and it causes selective activation of [ENTITY_B] following H2O2.",0,0
"However, the expression of AT1R was not suppressed by other [ENTITY_A] antagonists such as [ENTITY_B] or olmesartan.",3,0
"Reduction of cerebral infarct size by the AT1-receptor blocker candesartan, the [ENTITY_A] inhibitor [ENTITY_B] and their combination.",1,0
Phillyrin strongly inhibited high [ENTITY_A]-induced [ENTITY_B] (FAS) expression by modulating sterol regulatory element-binding protein-1c (SREBP-1c) activation.,0,0
"Novel highly affine histamine H3 receptor ligands with additional inhibitory effects on the main histamine metabolizing enzyme in the brain, N-methyltransferase, chemically show structural elements of the [ENTITY_A] inhibitor [ENTITY_B].",1,0
"Thus, decreasing liver [ENTITY_A] activity by three quite different procedures gave a corresponding decrease for in vivo reductive metabolites in the liver of [ENTITY_B]-treated mice.",4,0
"Levels of mRNA encoding [ENTITY_A], ICA512, and PC1/3 were increased in the pancreatic islets of [ENTITY_B]-treated rats.",0,0
"Together, these data suggest that [ENTITY_A] degrades [ENTITY_B] protein at least in part via Pirh2-dependent proteolysis and that inhibition of ΔNp63 expression facilitates tumor cells to arsenic-induced death.",1,0
"Luteinizing hormone-releasing hormone (LHRH) agonists, such as [ENTITY_A], goserelin, leuprorelin and triptorelin, stimulate the pituitary's [ENTITY_B], ultimately leading to its de-sensitization and subsequent reduction of LH and testosterone levels.",0,0
"On stimulation by G(s), the activities of [ENTITY_A] can be further selectively modulated by other pathways to ensure precise control of intracellular [ENTITY_B] responses to specific stimuli.",4,0
The objective of the present study was to compare the anti-inflammatory effects of the preferential COX-2 inhibitor etodolac with the non-selective [ENTITY_A] inhibitor [ENTITY_B] in horses with lipopolysaccharide (LPS)-induced synovitis.,1,0
"When cultured in liquid minimal medium, yeast cells expressing the mutated [ENTITY_A] were found to accumulate intracellular [ENTITY_B] and showed a prominent increase in cell viability after freezing at -20 degrees C compared to the viability of cells harboring the wild-type PRO1 gene.",4,0
"When combined, mianserin antagonized the effects of the full kappa-opioid receptor agonists in [(35)S]GTPgammaS assays and reduced the stimulation of [ENTITY_A] MAPK and ERK1/2 phosphorylation by [ENTITY_B].",0,0
[ENTITY_A] suppression in humans by the orally active renin inhibitor [ENTITY_B] (SPP100): comparison with enalapril.,1,0
Recent observations revealed that [ENTITY_A] catalyzes N-glucuronidation of [ENTITY_B]-containing compounds.,4,0
"Consistent with the weak transactivation activity of esterified-[ENTITY_A] mediated by [ENTITY_B], there were few side effects, evaluated by thymus involution and body weight loss, in an antigen-induced asthmatic model in rats.",2,0
"Here we found that [ENTITY_A], a frontline agent for acute promyelocytic leukemia, inhibits [ENTITY_B] but not TAp63 expression in time- and dose-dependent manners.",1,0
"The hyperglycemic effect of [ENTITY_A] central administration was blocked by pretreatment with ondansetron, a specific [ENTITY_B] receptor antagonist, indicating that the effects here obtained with m-CPBG were a result of its interaction with 5-HT3 receptors.",2,0
"[ENTITY_A], liver fatty-acid binding protein and cytochrome P450 (CYP) 3A37 mRNA levels were significantly induced by [ENTITY_B], while TDCPP induced CYP3A37 and CYP2H1.",0,0
"[ENTITY_A] (1) reduced the pro-inflammatory factor such as nitric oxide (NO), prostaglandin E2 (PGE2) and [ENTITY_B] (IL-1β).",1,0
"We hypothesized that preservation of plasma [ENTITY_A] in CRF may be, partly, due to downregulation/inhibition of [ENTITY_B].",4,0
Hepatocytes isolated from [ENTITY_A] pretreated (a daily dose of 1 mmol/kg for 3 days) rats showed a significant increase (25%) in [ENTITY_B] activity.,0,0
"In conclusion, [ENTITY_A] production and neutrophil infiltration are increased in high-[ENTITY_B] environment due to elevated ROS level and contributed to impaired wound healing in diabetic skin.",0,0
Agonistic activity of [ENTITY_A] on activation of [ENTITY_B]/AKT pathway in the rat uterus during the estrous cycle.,2,0
"In the current project, we found that the selective [ENTITY_A] antagonist [ENTITY_B] also reversed the dizocilpine-induced impairment in PPI of tactile startle with an auditory prepulse.",3,0
"The frdA gene coding for subunit A of FRD, and two control genes, [ENTITY_A] and copP associated with the export of [ENTITY_B] out of H. pylori, were inactivated by insertion of the chloramphenicol acetyltransferase cassette into these individual genes.",4,0
"Two pure [ENTITY_A] antagonists have been developed, [ENTITY_B] and degarelix, that are devoid of any agonist effect on the GnRH receptor and consequently do not result in testosterone flare.",3,0
"Its special profile of actions, especially the rise in [ENTITY_A]-cholesterol levels induced by [ENTITY_B], is unique among the currently available pharmacological tools to treat lipid disorders.",0,0
Mechanisms limiting distribution of the [ENTITY_A](V600E) inhibitor [ENTITY_B] to the brain: implications for the treatment of melanoma brain metastases.,1,0
"Hence, triclosan has the ability to inhibit both the [ENTITY_A] and lipoxygenase pathways of [ENTITY_B] metabolism with similar efficacy.",4,0
"Currently, the use of orally administered [ENTITY_A] inhibitor antidepressants (eg, [ENTITY_B], tranylcypromine) is limited by the risk of tyramine-provoked events (eg, acute hypertension and headache, also known as the ""cheese reaction"") when combined with dietary tyramine.",1,0
"Interestingly, [ENTITY_A], a selective inhibitor of [ENTITY_B] MAPK, blocked STIM1 phosphorylation and led to sustained STIM1-puncta formation and Ca2+ entry.",1,0
The food contaminant [ENTITY_A] activates the [ENTITY_B] in the intestine: interest of ex vivo models as an alternative to in vivo experiments.,0,0
"Non-[ENTITY_A] anti-inflammatory drugs (NSAIDs) are competitive inhibitors of [ENTITY_B] (COX), the enzyme that mediates biosynthesis of prostaglandins and thromboxanes from arachidonic acid.",1,0
"Interestingly, [ENTITY_A] increased the phosphorylation of [ENTITY_B] and coenzyme A carboxylase and also enhanced phosphorylation of GSK3β at inactive form serine 9, whereas ursolic acid attenuated the phosphorylation of AKT and mTOR in HepG2 cells.",0,0
"It showed high rat lymphoma growth-inhibitory and lytic activity in vitro (IC50 = 0.16 mM), based specifically on inhibition of [ENTITY_A]--mediated cystine uptake, in contrast to its colonic metabolites, [ENTITY_B] and 5-aminosalicylic acid.",1,0
The suppression of [ENTITY_A] activation by inhibition of the IKKs contributes to the well-known anti-inflammatory and immunosuppressive effects of [ENTITY_B].,1,0
"Compared with active peptides containing F or W, peptides containing E in either of these two positions were more than 10-fold less effective in effluxing [ENTITY_A] by the [ENTITY_B] transporter.",4,0
"We have analyzed binding domains of the oxytocin receptor for barusiban, a highly selective oxytocin receptor antagonist, in comparison to the combined [ENTITY_A] antagonist [ENTITY_B] and the agonists oxytocin and carbetocin.",3,0
"PTE, used in combination with a known [ENTITY_A]/STAT3 inhibitor, [ENTITY_B], further decreased the viability of osteosarcoma cells.",1,0
"However, in contrast to the selective [ENTITY_A] antagonist, [ENTITY_B], the 5-HT(1A) agonist actions of yohimbine suppress 5-HT levels alone and underlie its inability to augment the influence of fluoxetine upon 5-HT levels.",3,0
Inhibition of [ENTITY_A] translocation and leukotriene C4 secretion by [ENTITY_B] in exogenously activated human eosinophils.,1,0
The refolding kinetics of guanidine-denatured disulfide-intact bovine pancreatic ribonuclease A (RNase A) and its [ENTITY_A] mutant (Pro42Ala) have been studied by monitoring tyrosine burial and [ENTITY_B] (2'CMP) inhibitor binding.,1,0
"The treatment of mice with [ENTITY_A] alone enhances [ENTITY_B] activity to 4.6 folds, protein carbonyl formation increased up to 2.9 folds and DNA synthesis expressed in terms of [(3)H] thymidine incorporation increased to 3.2 folds, and antioxidants and antioxidant enzymes decreased to 1.8-2.5 folds, compared with the corresponding saline-treated controls.",0,0
"The inhibitory effect of PGE1 or sulprostone was prevented by pretreatment with pertussis toxin [islet activating protein (IAP)] or phorbol-12-myristate-13-acetate (PMA), and the [ENTITY_A] (PKC) inhibitor [ENTITY_B] blocked the action of PMA.",1,0
[ENTITY_A] antagonism by [ENTITY_B] lowers heart rate variability and baroreflex gain.,3,0
"Pretreatment with [ENTITY_A] significantly suppressed nasal allergy-like behaviors, up-regulation of histamine content, HDC activity and [ENTITY_B] mRNA induced by TDI in TDI-sensitized rats.",1,0
"The most potent compound, [ENTITY_A] (lorglumide, CR 1409), has a great affinity for the pancreatic CCK receptors and is a competitive, specific and potent [ENTITY_B] antagonist on the smooth muscles of the gall bladder and ileum of the guinea pig and on the CCK-induced amylase secretion of isolated pancreatic acini.",3,0
"Troglitazone inhibited the antigen-induced production of LTB(4), C(4) and E(4) and the potency of the inhibition was comparable to that of [ENTITY_A], a specific inhibitor of [ENTITY_B] (5-LOX) and a clinically used anti-asthmatic drug.",1,0
"[ENTITY_A], an HMG-CoA reductase inhibitor with mild inhibition of LFA-1, induced the production of [ENTITY_B], tumor necrosis factor (TNF)-alpha and interferon (IFN)-gamma in human peripheral blood mononuclear cells (PBMC).",0,0
"The potent and selective third-generation [ENTITY_A] inhibitors anastrozole, [ENTITY_B] and exemestane were introduced to the market as endocrine therapy in postmenopausal patients failing anti-estrogen therapy alone, or multiple hormonal therapies.",1,0
"The turnover of [ENTITY_A] was determined from the rate of recovery of binding after administration of [ENTITY_B], an irreversible inhibitor of ligand binding.",1,0
Glutaraldehyde crosslinked albumin nanoparticles with a size of approximately 100nm were loaded with the [ENTITY_A] inhibitor [ENTITY_B]-L(x)-a platinum-bound sunitinib analogue-which couples the drug to methionine residues of albumin and is released in a reductive environment.,1,0
[ENTITY_A] activated the [ENTITY_B] cloned from rat cerebral artery myocytes with a potency (EC50 = 53 μM) similar to and an efficacy (×2.5 potentiation) significantly greater than that of LCA.,0,0
"In membranes from HEK293 cells transfected with [ENTITY_A], etomidate inhibited binding of the alpha2-antagonist, [ENTITY_B], with higher potency from alpha2B- and alpha2C-receptors than from alpha2A-receptors (Ki alpha2A 208 microm, alpha2B 26 microm, alpha2C 56 microm).",3,0
After 7 days of [ENTITY_A] administration the number of [ENTITY_B] was lower in frontal and occipital cortex and hippocampus.,1,0
"To confirm this novel mechanism of bleomycin-induced fibrogenesis, we attempted to upregulate Nrf2 and related antioxidant proteins in bleomycin-treated fibroblasts using a putative [ENTITY_A] activator, [ENTITY_B], and the results showed that bleomycin-induced fibroblast proliferation and collagen content were attenuated through improved redox balance.",0,0
[ENTITY_A] (Ro 40-5967) belongs to a new chemical class of these molecules which differs from other Ca2+ antagonists by its ability to potently block [ENTITY_B].,1,0
"In summary, these results show that the excitatory effect of [ENTITY_A] on immunohistochemically identified vasopressin neurons in the supraoptic nucleus is due in part to the [ENTITY_B]-mediated enhancement of the depolarizing afterpotential independent of any change in the afterhyperpolarizing potential or membrane potential.",0,0
